class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
a,0.25824761390686035,0.5572474002838135,-2.9042388405287056e-07,0.3406619429588318,0.52623051404953,-0.020337766036391258,0.40591996908187866,0.4375860095024109,-0.023718958720564842,0.43689990043640137,0.3537566065788269,-0.029032383114099503,0.45145469903945923,0.27774256467819214,-0.03192408010363579,0.3748984634876251,0.365808367729187,0.00514268921688199,0.40171748399734497,0.3266834020614624,-0.032059445977211,0.3820173442363739,0.3883242905139923,-0.05440669506788254,0.36137813329696655,0.4479760527610779,-0.06004222482442856,0.32987338304519653,0.35110536217689514,0.004552952945232391,0.3608860373497009,0.3191795349121094,-0.03568996861577034,0.3368654251098633,0.3982078433036804,-0.04719088599085808,0.31803613901138306,0.4662277400493622,-0.04209204763174057,0.28231438994407654,0.344369113445282,-0.0031140579376369715,0.3135921061038971,0.32764166593551636,-0.04475361481308937,0.2944844365119934,0.4129819869995117,-0.04025391861796379,0.2806400656700134,0.4766751229763031,-0.022435542196035385,0.23149818181991577,0.34385043382644653,-0.01234728004783392,0.26384076476097107,0.3385423421859741,-0.04011164978146553,0.257781982421875,0.4084242284297943,-0.03355036675930023,0.25099000334739685,0.4576575756072998,-0.018321450799703598
a,0.24735508859157562,0.5544816255569458,-2.753482704065391e-07,0.33147674798965454,0.5231226086616516,-0.023273134604096413,0.3966985046863556,0.43437790870666504,-0.02823907509446144,0.4262711703777313,0.3484971225261688,-0.03494662418961525,0.4437483549118042,0.2722437083721161,-0.03967521712183952,0.3682650029659271,0.362193763256073,0.006345486734062433,0.39132675528526306,0.3224969208240509,-0.033477406948804855,0.3709869980812073,0.3804014325141907,-0.059001076966524124,0.3495880663394928,0.4397401213645935,-0.06637179851531982,0.3236696720123291,0.34860503673553467,0.007006569765508175,0.349600613117218,0.31310737133026123,-0.038312770426273346,0.3246190547943115,0.39227890968322754,-0.05382455140352249,0.3052976131439209,0.464443176984787,-0.0498221255838871,0.2758963406085968,0.3420296907424927,0.00016469824186060578,0.30329030752182007,0.3216269314289093,-0.046279892325401306,0.28387680649757385,0.40838196873664856,-0.0445108525454998,0.2693234384059906,0.475737988948822,-0.026614779606461525,0.2232719212770462,0.33998578786849976,-0.008244423195719719,0.251899778842926,0.3308372497558594,-0.03968251496553421,0.24671363830566406,0.4024122357368469,-0.03465268015861511,0.24080462753772736,0.45409896969795227,-0.01914754882454872
a,0.24806925654411316,0.5562281608581543,-2.5389471147718723e-07,0.3350081145763397,0.5252817273139954,-0.02444976195693016,0.39937594532966614,0.43740496039390564,-0.029953308403491974,0.42858952283859253,0.3494681715965271,-0.037205733358860016,0.4448277950286865,0.2720114588737488,-0.042045556008815765,0.3693717122077942,0.3631647527217865,0.006286055315285921,0.3919470012187958,0.3244001269340515,-0.03522399812936783,0.3717988133430481,0.38275328278541565,-0.06192364916205406,0.3509957790374756,0.44270819425582886,-0.07024508714675903,0.3239630162715912,0.3490375280380249,0.007260889746248722,0.34972313046455383,0.31513869762420654,-0.04131023585796356,0.3256378471851349,0.396363228559494,-0.05820120498538017,0.30604657530784607,0.47055530548095703,-0.05489371344447136,0.27561360597610474,0.3423726558685303,0.0005550330970436335,0.3013380467891693,0.3229045867919922,-0.04828016459941864,0.2837047874927521,0.41017502546310425,-0.04628008231520653,0.26913025975227356,0.4783502519130707,-0.028021391481161118,0.2226107120513916,0.3394596576690674,-0.007915131747722626,0.2511633634567261,0.33103927969932556,-0.04151777923107147,0.24583514034748077,0.4031509757041931,-0.03686743602156639,0.23928691446781158,0.4551082253456116,-0.02138017863035202
a,0.23995725810527802,0.5487508773803711,-2.640289835653675e-07,0.32246464490890503,0.513370156288147,-0.019337916746735573,0.38542965054512024,0.42790213227272034,-0.023258313536643982,0.4176430106163025,0.3452894687652588,-0.03011101484298706,0.4297669231891632,0.26823073625564575,-0.03491547331213951,0.35341596603393555,0.35565510392189026,0.007998592220246792,0.37834203243255615,0.3129284679889679,-0.0325390063226223,0.3586903214454651,0.3737879991531372,-0.05858583003282547,0.3386547565460205,0.43389949202537537,-0.06629292666912079,0.3088141977787018,0.34277933835983276,0.005985831376165152,0.33792707324028015,0.3078867793083191,-0.04025542736053467,0.314836323261261,0.38928088545799255,-0.05636373534798622,0.2962513566017151,0.4615858197212219,-0.05275816470384598,0.26149991154670715,0.3367476463317871,-0.0031791997607797384,0.2916699945926666,0.31782111525535583,-0.05048253759741783,0.27423638105392456,0.4069768786430359,-0.048730988055467606,0.2603551149368286,0.4744511842727661,-0.03066432476043701,0.20884424448013306,0.33501341938972473,-0.013754982501268387,0.24032841622829437,0.3287542164325714,-0.045885343104600906,0.23751279711723328,0.4006216526031494,-0.041092246770858765,0.2321869432926178,0.4514610469341278,-0.025733374059200287
a,0.2370978593826294,0.5536405444145203,-2.509153773644357e-07,0.3232099115848541,0.5203827619552612,-0.024616964161396027,0.38523733615875244,0.43284571170806885,-0.028927452862262726,0.4148937463760376,0.34520986676216125,-0.035079218447208405,0.4239582419395447,0.26661354303359985,-0.03835519030690193,0.3508891463279724,0.3623124659061432,0.007448498159646988,0.37840843200683594,0.3182312846183777,-0.033955466002225876,0.35888606309890747,0.3782079517841339,-0.06005892902612686,0.33912786841392517,0.4379361867904663,-0.06820511072874069,0.3066140115261078,0.34868481755256653,0.008281211368739605,0.3357873260974884,0.3097929060459137,-0.04186997190117836,0.3128524720668793,0.3927881717681885,-0.05949059873819351,0.29489970207214355,0.46688973903656006,-0.05608924478292465,0.2596535086631775,0.3419100046157837,0.0013071404537186027,0.2882221043109894,0.31918099522590637,-0.048428796231746674,0.2713327407836914,0.4073794186115265,-0.04643247649073601,0.2576826810836792,0.47448140382766724,-0.027756616473197937,0.20737694203853607,0.33804142475128174,-0.007661030162125826,0.23811526596546173,0.3318910002708435,-0.04148666560649872,0.23402701318264008,0.40336939692497253,-0.03728437423706055,0.22904011607170105,0.45334842801094055,-0.022120047360658646
a,0.23784774541854858,0.5613093376159668,-2.576370832230168e-07,0.32217758893966675,0.5263102650642395,-0.025497641414403915,0.3843887150287628,0.4359517991542816,-0.030619774013757706,0.4144727289676666,0.34658125042915344,-0.0372595451772213,0.42195385694503784,0.26703840494155884,-0.04096738249063492,0.3512418866157532,0.3625028431415558,0.004938194528222084,0.3757445812225342,0.31944674253463745,-0.03690776973962784,0.35539355874061584,0.38158267736434937,-0.06320555508136749,0.3360278904438019,0.44250696897506714,-0.07141643017530441,0.30602675676345825,0.34971073269844055,0.006250678561627865,0.33139413595199585,0.311746209859848,-0.043923743069171906,0.30982109904289246,0.39658796787261963,-0.06120646372437477,0.29371902346611023,0.47179457545280457,-0.05783550813794136,0.2580818235874176,0.34426769614219666,-0.00023727795633021742,0.2839010953903198,0.3219411373138428,-0.04957570880651474,0.26957613229751587,0.41078895330429077,-0.047648124396800995,0.25769636034965515,0.4791644811630249,-0.02939383126795292,0.20538419485092163,0.3419904410839081,-0.008796741254627705,0.2343071699142456,0.33434510231018066,-0.042401500046253204,0.23154664039611816,0.405885249376297,-0.03856796771287918,0.22739745676517487,0.45643818378448486,-0.02388632856309414
a,0.24080340564250946,0.5603904128074646,-2.5129625669251254e-07,0.3249068558216095,0.5232925415039062,-0.026423580944538116,0.38470229506492615,0.4322371184825897,-0.03267493471503258,0.4129422605037689,0.34310242533683777,-0.04056178778409958,0.41798192262649536,0.2645304203033447,-0.04572401940822601,0.3500235974788666,0.3563574552536011,0.0037431041710078716,0.3733825981616974,0.31619399785995483,-0.04089812934398651,0.35274213552474976,0.3813609182834625,-0.06946714967489243,0.3329699635505676,0.44215887784957886,-0.07897420972585678,0.3033813238143921,0.3442152738571167,0.004755368921905756,0.32728174328804016,0.309259831905365,-0.04832131415605545,0.3059709072113037,0.39655208587646484,-0.067349374294281,0.2904170751571655,0.4701239764690399,-0.06457486003637314,0.25529733300209045,0.34081631898880005,-0.0020249688532203436,0.2797563970088959,0.3238074779510498,-0.05400076508522034,0.26586973667144775,0.415845662355423,-0.05215043947100639,0.25446832180023193,0.4830206036567688,-0.03319598361849785,0.2029777616262436,0.34075024724006653,-0.01091680210083723,0.22912579774856567,0.3398228883743286,-0.04599557816982269,0.2267743945121765,0.41425809264183044,-0.04183680936694145,0.22375382483005524,0.4636973738670349,-0.02635161206126213
a,0.23846547305583954,0.5599948763847351,-2.769514537703799e-07,0.32312479615211487,0.524908185005188,-0.027847332879900932,0.38410261273384094,0.4329340159893036,-0.03398163989186287,0.4115027189254761,0.342016339302063,-0.040937937796115875,0.417538046836853,0.26214951276779175,-0.044912464916706085,0.34916093945503235,0.3593229055404663,0.0002999204443767667,0.3727090656757355,0.3151228129863739,-0.04194230958819389,0.3524032235145569,0.38025954365730286,-0.06731469929218292,0.3334585130214691,0.4414856433868408,-0.0746990516781807,0.30295106768608093,0.3471119701862335,0.002849114593118429,0.3277052938938141,0.3088352680206299,-0.04881851375102997,0.3058607876300812,0.39584434032440186,-0.06588602066040039,0.2901783585548401,0.4705524742603302,-0.06159137189388275,0.2548963129520416,0.34285247325897217,-0.0021787553559988737,0.27941855788230896,0.3242582678794861,-0.053150828927755356,0.26530495285987854,0.41586434841156006,-0.051151759922504425,0.2544446289539337,0.4842590093612671,-0.032068684697151184,0.20287366211414337,0.3420519232749939,-0.00926350336521864,0.22955891489982605,0.3381560146808624,-0.04413565620779991,0.22687436640262604,0.41295650601387024,-0.040284641087055206,0.22406041622161865,0.4643481373786926,-0.024972712621092796
a,0.24002106487751007,0.5610091090202332,-3.224042188776366e-07,0.3216440677642822,0.5235456228256226,-0.02562677673995495,0.3827737867832184,0.4269005060195923,-0.031012387946248055,0.4110945463180542,0.3373529016971588,-0.037564363330602646,0.4132416844367981,0.25999289751052856,-0.041483476758003235,0.34900498390197754,0.35335826873779297,0.0015586669323965907,0.3681504726409912,0.3115341365337372,-0.04103763774037361,0.3469335436820984,0.3796468675136566,-0.06709743291139603,0.32734519243240356,0.4425719082355499,-0.07469925284385681,0.3016577661037445,0.3425934314727783,0.002823172602802515,0.32245784997940063,0.3058241009712219,-0.04693498834967613,0.3010661005973816,0.39544767141342163,-0.06270833313465118,0.2858870029449463,0.47036218643188477,-0.0579867884516716,0.25259318947792053,0.3410443663597107,-0.0034742821007966995,0.2734256088733673,0.32147255539894104,-0.052618905901908875,0.26035723090171814,0.41504207253456116,-0.04919659346342087,0.2506486773490906,0.4829336404800415,-0.029796840623021126,0.20012608170509338,0.3436248302459717,-0.011689960025250912,0.22332331538200378,0.3343295454978943,-0.044360630214214325,0.22209684550762177,0.4094783067703247,-0.038548313081264496,0.2204858958721161,0.45960932970046997,-0.02238328382372856
a,0.2326502799987793,0.5608994960784912,-2.939463286111277e-07,0.31522437930107117,0.5235195159912109,-0.029771221801638603,0.375049889087677,0.42623353004455566,-0.037304602563381195,0.40316060185432434,0.33245763182640076,-0.045097604393959045,0.4082101583480835,0.2520536780357361,-0.04975542053580284,0.3421904742717743,0.3510690927505493,-0.003220792394131422,0.36285004019737244,0.3077539801597595,-0.047452010214328766,0.34161895513534546,0.376738041639328,-0.0742480605840683,0.3224008083343506,0.44058144092559814,-0.08236203342676163,0.2952730357646942,0.34052854776382446,-0.00036042777355760336,0.3186071217060089,0.30132824182510376,-0.05265563353896141,0.29757025837898254,0.38894736766815186,-0.06951820105314255,0.28244921565055847,0.4642597734928131,-0.06514310836791992,0.24680426716804504,0.3393450677394867,-0.005340144969522953,0.26964882016181946,0.3211478590965271,-0.056680019944906235,0.2567552328109741,0.4139811396598816,-0.054013367742300034,0.24709762632846832,0.48243391513824463,-0.03454975783824921,0.19508621096611023,0.3422669470310211,-0.012569700367748737,0.2185668796300888,0.3353535234928131,-0.04741520807147026,0.21744418144226074,0.41015252470970154,-0.043053578585386276,0.21659250557422638,0.46091577410697937,-0.027515070512890816
a,0.23231250047683716,0.5628231763839722,-3.5192894642932515e-07,0.3118137717247009,0.5266071557998657,-0.028456833213567734,0.374265193939209,0.42824792861938477,-0.03476259484887123,0.4035149812698364,0.3342190980911255,-0.04144550487399101,0.40640988945961,0.25247031450271606,-0.044948991388082504,0.34392639994621277,0.3537636697292328,0.000302859436487779,0.3630050718784332,0.3067268133163452,-0.042205192148685455,0.338900089263916,0.37531352043151855,-0.06727699935436249,0.3181309700012207,0.43883025646209717,-0.0738850012421608,0.2962225675582886,0.3437521457672119,0.003480896819382906,0.3158819377422333,0.2994926869869232,-0.046283334493637085,0.29312485456466675,0.389933705329895,-0.061046671122312546,0.27883002161979675,0.4658493101596832,-0.055137064307928085,0.24684228003025055,0.34232908487319946,-0.0012051437515765429,0.26619523763656616,0.31589633226394653,-0.051127925515174866,0.2524072825908661,0.41170692443847656,-0.04724644124507904,0.244344562292099,0.4811449646949768,-0.026869194582104683,0.19507688283920288,0.34468722343444824,-0.007880531251430511,0.21781879663467407,0.329872190952301,-0.04115266352891922,0.21581286191940308,0.40652820467948914,-0.035398032516241074,0.21532729268074036,0.4578574299812317,-0.01888185739517212
